car_id,Бренд,Год выпуска,Модель,Тип машины,Полное название,Исползование,КПП,Двигатель,Привод,Топливо,Расход,Пробег,Цвет,Локация,Количество цилиндров,Тип кузова,Двери,Количество кресел,Оценка эксперта,Количество владельцев,Предложение
566011ee-4998-44e1-becb-f5f1cfaea342,SUBARU,1999.0,LEGACY,USED DEALER AD,1999 SUBARU LEGACY,USED,-,-,Other,UNLEADED,-,164532,White / -,"SMEATON GRANGE, NSW",-,WAGON,,,4.0,1.0,18572
404f8f6c-8154-46aa-b285-0fa596e72839,TOYOTA,2019.0,LAND,PACIFIC TOYOTA CITY USED CARS,2019 TOYOTA LAND CRUISER GXL 4.5L T DIESEL MANUAL SINGLE C/CHASSIS,USED,Manual,-,Other,-,-,88831,White / -,"PARRAMATTA PARK, QLD",-,UTE / TRAY,,,4.0,6.0,88868
80f259ea-2991-45b4-a97c-2737c8557ce3,TOYOTA,2014.0,HILUX,UTE / TRAY,2014 TOYOTA HILUX SR (4X4),USED,Manual,"4 cyl, 3 L",4WD,DIESEL,8.3 L / 100 km,261567,Silver / -,"WILLIAMSTOWN NORTH, VIC",4 cyl,UTE / TRAY, 4 Doors, 5 Seats,5.0,1.0,32072
25a90c9f-cfb2-4ea7-8cb3-d6cc8c566b2b,LEXUS,2020.0,NX300,SUV,2020 LEXUS NX300 SPORTS LUXURY (AWD),USED,Automatic,"4 cyl, 2 L",AWD,PREMIUM,7.7 L / 100 km,44088,Black / -,"BERWICK, VIC",4 cyl,SUV, 4 Doors, 5 Seats,4.0,6.0,68649
3dac1556-3a0c-4f45-a7b5-f9505d5076ad,LAND,2023.0,ROVER,NEW AVAILABLE TO ORDER,2023 LAND ROVER DEFENDER 110 P400E X-DYNAMIC HSE PHEV,NEW,Automatic,"4 cyl, 2 L",AWD,-,3.4 L / 100 km,- / -,5 years / Unlimited km,,4 cyl,SUV, 5 Doors, 5 Seats,2.0,3.0,123995
909e513f-7e21-4319-a029-fa26690a33d0,BMW,2018.0,X1,SUV,2018 BMW X1 XDRIVE 25I,USED,Automatic,"4 cyl, 2 L",AWD,PREMIUM,6.6 L / 100 km,47799,Blue / -,"ROZELLE, NSW",4 cyl,SUV, 4 Doors, 5 Seats,6.0,2.0,45208
84a5c1c0-5a4a-46fb-9538-c62f090bbd16,MITSUBISHI,2019.0,TRITON,UTE / TRAY,2019 MITSUBISHI TRITON GLX PLUS (4X4),USED,Automatic,"4 cyl, 2.4 L",4WD,DIESEL,7.6 L / 100 km,89896,White / Black,"BENDIGO, VIC",4 cyl,UTE / TRAY, 4 Doors, 5 Seats,1.0,4.0,39168
431418db-317e-4949-81dd-283528971b6a,AUDI,2022.0,E-TRON,JACKSON MOTOR COMPANY HOBART CITY,2022 AUDI E-TRON 55 QUATTRO,DEMO,Automatic,0 L,AWD,ELECTRIC,0 L / 100 km,20,Black / Black,"HOBART, TAS",0 L,SUV, 4 Doors, 5 Seats,10.0,1.0,131084
eb6c6627-1e18-43ac-bed4-8d2d7ae84931,MITSUBISHI,2015.0,TRITON,UTE / TRAY,2015 MITSUBISHI TRITON GLX (4X4),USED,Manual,"4 cyl, 2.4 L",4WD,DIESEL,7.2 L / 100 km,256679,White / -,"CAMPBELLTOWN, NSW",4 cyl,UTE / TRAY, 2 Doors, 4 Seats,8.0,9.0,20771
38f0b044-4688-40b2-90bc-f1e8f840429a,LEXUS,1999.0,LX470,SUV,1999 LEXUS LX470 (4X4),USED,Automatic,"8 cyl, 4.7 L",4WD,PREMIUM,0 L / 100 km,240000,Green / Leather,"BROOKLYN, VIC",8 cyl,SUV, 4 Doors, 8 Seats,6.0,4.0,24643
333d0567-db62-4d52-b49e-81dd4ffbbc56,NISSAN,2008.0,ELGRAND,MOTORMAN IMPORTS,2008 NISSAN ELGRAND,USED,Automatic,-,Other,UNLEADED,-,97000,White / -,"SLACKS CREEK, QLD",-,WAGON,,,9.0,3.0,16103
665f7879-20a8-4a3b-be45-4802d081823d,FOTON,2017.0,TUNLAND,UTE / TRAY,2017 FOTON TUNLAND (4X4),USED,Manual,"4 cyl, 2.8 L",4WD,DIESEL,8.7 L / 100 km,98801,Red / Grey,"ARCHERFIELD, QLD",4 cyl,UTE / TRAY, 4 Doors, 5 Seats,5.0,4.0,17012
dab76f34-647c-47f7-a684-c986866e8f25,NISSAN,2008.0,NAVARA,UTE / TRAY,2008 NISSAN NAVARA ST-X (4X4),USED,Manual,"4 cyl, 2.5 L",4WD,DIESEL,9.8 L / 100 km,179671,Black / -,"UNDERWOOD, QLD",4 cyl,UTE / TRAY, 4 Doors, 5 Seats,10.0,2.0,13969
7e4e1c77-fd28-4b7a-b8be-e66462ef940f,PEUGEOT,2012.0,308,CONVERTIBLE,2012 PEUGEOT 308 CC ALLURE TURBO,USED,Automatic,"4 cyl, 1.6 L",Front,PREMIUM,8.1 L / 100 km,168298,White / -,"RINGWOOD, VIC",4 cyl,CONVERTIBLE, 2 Doors, 4 Seats,2.0,6.0,13644
4ce897a5-af68-4a7f-afe4-32ce873ab596,PORSCHE,2022.0,TAYCAN,PORSCHE CENTRE PERTH USED,2022 PORSCHE TAYCAN TURBO S,USED,-,0 L,AWD,ELECTRIC,0 L / 100 km,9510,"White / Leather Interior, Smooth-Finish Leather, Black","NEDLANDS, WA",0 L,SEDAN, 4 Doors, 4 Seats,8.0,6.0,319765
ed814e45-0037-4cbb-968f-395dcbabcfd3,NISSAN,2015.0,PATHFINDER,SUV,2015 NISSAN PATHFINDER TI (4X2),USED,Automatic,"6 cyl, 3.5 L",Front,PREMIUM,9.9 L / 100 km,130247,Black / -,"COBURG NORTH, VIC",6 cyl,SUV, 4 Doors, 7 Seats,5.0,6.0,23433
8ed229e6-572e-427e-91b2-50f56495733d,FORD,2022.0,F,SOUTHERN CLASSIC CARS ALBION PARK,2022 FORD F 250 XLT,USED,Automatic,-,Other,DIESEL,-,150,White / Grey,"ALBION PARK RAIL, NSW",-,UTE / TRAY,,,5.0,5.0,165171
fe60dc5f-5107-43f4-8ba0-28ec228445d8,TOYOTA,2022.0,C-HR,SUV,2022 TOYOTA C-HR GXL (2WD),USED,Automatic,"4 cyl, 1.2 L",Front,PREMIUM,6.4 L / 100 km,92,White / -,"RUTHERFORD, NSW",4 cyl,SUV, 4 Doors, 5 Seats,1.0,1.0,39278
455a9942-fa69-4f59-a3f6-bb49f2b16f6d,TOYOTA,2020.0,CAMRY,USED DEALER AD,2020 TOYOTA CAMRY ASCENT (HYBRID),USED,Automatic,-,Front,OTHER,-,119120,White / -,"SUNNYBANK HILLS, QLD",-,,,,7.0,5.0,29878
457d06ae-f442-4b54-a0b3-58904b2ef1d8,TOYOTA,2012.0,LANDCRUISER,SUV,2012 TOYOTA LANDCRUISER PRADO GXL (4X4),USED,Automatic,"4 cyl, 3 L",4WD,DIESEL,8.5 L / 100 km,229196,White / -,"COMO, WA",4 cyl,SUV, 4 Doors, 7 Seats,5.0,1.0,27002
4d6b6421-169c-49cb-891b-dfd723e73781,NISSAN,2018.0,X-TRAIL,SUV,2018 NISSAN X-TRAIL ST (4WD),USED,Automatic,"4 cyl, 2.5 L",4WD,UNLEADED,8.3 L / 100 km,98287,Silver / -,"RINGWOOD, VIC",4 cyl,SUV, 4 Doors, 5 Seats,7.0,2.0,25288
76c09538-1091-4d50-be4e-a8909a86dffb,SSANGYONG,2023.0,REXTON,WAYNE PHILLIS SSANGYONG,2023 SSANGYONG REXTON ULTIMATE (AWD),DEMO,Automatic,"4 cyl, 2.2 L",AWD,DIESEL,8.7 L / 100 km,7,Grey / -,"CHRISTIES BEACH, SA",4 cyl,SUV, 4 Doors, 7 Seats,4.0,3.0,51936
6f441f43-1dc6-4dc0-978b-fb8557b60b3b,HYUNDAI,2018.0,IMAX,WAGON,2018 HYUNDAI IMAX ACTIVE,USED,Automatic,"4 cyl, 2.5 L",Rear,DIESEL,8.8 L / 100 km,76898,White / Black,"HOMEBUSH, NSW",4 cyl,WAGON, 4 Doors, 8 Seats,6.0,4.0,40788
cafe6287-2edc-4d65-99d2-2968a81e63d0,TESLA,2022.0,MODEL,SEDAN,2022 TESLA MODEL 3 STANDARD RANGE PLUS RWD,USED,Automatic,0 L,Rear,ELECTRIC,0 L / 100 km,47,White / -,"BEVERLEY, SA",0 L,SEDAN, 5 Doors, 5 Seats,5.0,5.0,54707
4d7df44c-7317-4e4f-9cdb-fa59fabc349d,TOYOTA,2012.0,AURION,SEDAN,2012 TOYOTA AURION AT-X,USED,Automatic,"6 cyl, 3.5 L",Front,UNLEADED,9.3 L / 100 km,213663,Grey / Grey,"EDGEWORTH, NSW",6 cyl,SEDAN, 4 Doors, 5 Seats,4.0,2.0,12219
a8ca72db-7e03-4694-a854-25a5828ca5e2,TOYOTA,2013.0,HIACE,USED DEALER AD,2013 TOYOTA HIACE GL 2.0L AUTO,USED,-,-,Other,-,-,196980,White / -,"OAKLEIGH, VIC",-,COMMERCIAL,,,4.0,1.0,25545
88dc0c40-b473-4cfb-8733-2f9ebdd332ac,PORSCHE,2018.0,MACAN,SUV,2018 PORSCHE MACAN,USED,Automatic,"4 cyl, 2 L",AWD,PREMIUM,7.4 L / 100 km,92104,White / Black,"BERWICK, VIC",4 cyl,SUV, 4 Doors, 5 Seats,6.0,2.0,52897
beb53fad-3932-422f-a399-bc9c6d361c7f,HYUNDAI,2018.0,KONA,SUV,2018 HYUNDAI KONA ACTIVE SAFETY,USED,Automatic,"4 cyl, 2 L",Front,UNLEADED,7.2 L / 100 km,108169,White / -,"MOUNT GRAVATT, QLD",4 cyl,SUV, 4 Doors, 5 Seats,1.0,5.0,20991
6ea4ac7b-1d33-4210-9240-882d45cc644f,ISUZU,2016.0,D-MAX,UTE / TRAY,2016 ISUZU D-MAX SX HI-RIDE (4X4),USED,Automatic,"4 cyl, 3 L",4WD,DIESEL,8.1 L / 100 km,95700,White / 2016/08,"ALBION, QLD",4 cyl,UTE / TRAY, 4 Doors, 5 Seats,5.0,2.0,34373
2501ed12-d47d-4011-80b2-c5d5d9a02149,GWM,2022.0,UTE,NEW IN STOCK,2022 GWM UTE CANNON XSR,NEW,Automatic,-,Other,DIESEL,-,22,Black / Black,"CALOUNDRA WEST, QLD",-,UTE / TRAY,,,9.0,1.0,57211
d02bcefb-e10a-470e-8dfc-29d98a51ab5b,MITSUBISHI,2021.0,ECLIPSE,SUV,2021 MITSUBISHI ECLIPSE CROSS ES (2WD),USED,Automatic,"4 cyl, 1.5 L",Front,UNLEADED,7.3 L / 100 km,40042,Grey / Black Cloth,"PHILLIP, ACT",4 cyl,SUV, 4 Doors, 5 Seats,5.0,4.0,25230
d54272f2-34da-4295-b6d8-b9f0d073c32c,FORD,2020.0,FIESTA,HATCHBACK,2020 FORD FIESTA ST,USED,Manual,"3 cyl, 1.5 L",Front,PREMIUM,6.3 L / 100 km,36444,Blue / -,"HAMILTON EAST, NSW",3 cyl,HATCHBACK, 5 Doors, 5 Seats,8.0,2.0,25617
1a4ef0c5-4aba-40dc-b8db-6857d52f81c8,VOLVO,2017.0,XC60,SUV,2017 VOLVO XC60 T6 R-DESIGN,USED,Automatic,"4 cyl, 2 L",AWD,PREMIUM,8.1 L / 100 km,218036,Grey / -,"PENRITH, NSW",4 cyl,SUV, 4 Doors, 5 Seats,9.0,5.0,17387
28e53548-dd1a-423c-a2b8-21f5407c19e7,KIA,2018.0,RIO,HATCHBACK,2018 KIA RIO S,USED,Automatic,"4 cyl, 1.4 L",Front,UNLEADED,6.2 L / 100 km,57970,Black / Grey,"CAMDALE, TAS",4 cyl,HATCHBACK, 5 Doors, 5 Seats,4.0,2.0,16903
891346b5-544a-4a3f-bacf-8d67ae7be635,HOLDEN,2015.0,COLORADO,SUV,2015 HOLDEN COLORADO 7 LT (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,DIESEL,9.4 L / 100 km,138790,Grey / Grey,"TRARALGON, VIC",4 cyl,SUV, 4 Doors, 7 Seats,9.0,4.0,25536
cbbd726d-ba94-42e9-a243-f2fedbdac2b5,NISSAN,2012.0,MAXIMA,SEDAN,2012 NISSAN MAXIMA 250 ST-L,USED,Automatic,"6 cyl, 2.5 L",Front,UNLEADED,9.5 L / 100 km,119195,White / Black,"MORLEY, WA",6 cyl,SEDAN, 4 Doors, 5 Seats,4.0,4.0,15548
d4ee2f2e-2d0f-4fb4-a886-b08fbe424e0c,FORD,2013.0,FOCUS,HATCHBACK,2013 FORD FOCUS TREND,USED,Automatic,"4 cyl, 2 L",Front,UNLEADED,6.6 L / 100 km,34802,Blue / -,"ARMIDALE, NSW",4 cyl,HATCHBACK, 5 Doors, 5 Seats,7.0,4.0,16175
4d961b1c-39ca-4de3-8306-1d32404b44d6,MG,2023.0,ZS,ALTO BLACKTOWN MG,2023 MG ZS EXCITE,NEW,Automatic,"4 cyl, 1.5 L",Front,-,7.1 L / 100 km,15,Blue / Knight Black Synthetic Leather,"BLACKTOWN, NSW",4 cyl,SUV, 4 Doors, 5 Seats,4.0,3.0,24275
cba67151-f627-459f-b8c6-d297b6904ee6,TOYOTA,2020.0,RAV4,SUV,2020 TOYOTA RAV4 CRUISER AWD HYBRID,USED,Automatic,"4 cyl, 2.5 L",AWD,HYBRID,4.8 L / 100 km,42998,Silver / Black,"ARTARMON, NSW",4 cyl,SUV, 5 Doors, 5 Seats,5.0,5.0,45677
d331a495-6afc-47b8-8dd0-fa17b83bbd03,TOYOTA,2019.0,RAV4,SUV,2019 TOYOTA RAV4 GX (2WD),USED,Automatic,"4 cyl, 2 L",Front,UNLEADED,6.5 L / 100 km,67327,White / Black,"CESSNOCK, NSW",4 cyl,SUV, 5 Doors, 5 Seats,8.0,2.0,36034
169e5561-ba4e-4268-af0f-8e3769f7198b,MITSUBISHI,2020.0,ASX,SUV,2020 MITSUBISHI ASX LS (2WD),USED,Automatic,"4 cyl, 2 L",Front,UNLEADED,7.6 L / 100 km,60344,White / -,"CANNINGTON, WA",4 cyl,SUV, 4 Doors, 5 Seats,8.0,4.0,26763
6f7e468f-bb24-4c66-84cf-bd76113b7f67,KIA,2018.0,SORENTO,SUV,2018 KIA SORENTO SI (4X4),USED,Automatic,"4 cyl, 2.2 L",AWD,DIESEL,7.2 L / 100 km,67902,White / -,"WENDOUREE, VIC",4 cyl,SUV, 4 Doors, 7 Seats,7.0,3.0,36776
04ffff88-a90b-485c-a935-704051e3cdd8,NISSAN,2009.0,PATHFINDER,SUV,2009 NISSAN PATHFINDER ST-L (4X4),USED,Automatic,"4 cyl, 2.5 L",4WD,DIESEL,10.5 L / 100 km,135003,Blue / Black,"MINCHINBURY, NSW",4 cyl,SUV, 4 Doors, 7 Seats,2.0,1.0,14271
6189c79d-6c8c-4328-92c7-882bd0edec76,TOYOTA,2017.0,HILUX,UTE / TRAY,2017 TOYOTA HILUX SR (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,DIESEL,8.5 L / 100 km,148354,White / -,"ACACIA RIDGE, QLD",4 cyl,UTE / TRAY, 4 Doors, 5 Seats,8.0,6.0,33219
cf30f56c-f045-496d-8427-1d3aa1496b6c,ISUZU,2019.0,MU-X,SUV,2019 ISUZU MU-X LS-M (4X2),USED,Automatic,"4 cyl, 3 L",Front,DIESEL,8 L / 100 km,126084,White / -,"NOWRA, NSW",4 cyl,SUV, 4 Doors, 7 Seats,4.0,7.0,35506
152bbc02-022a-4574-903c-c261e32abe6f,HONDA,2023.0,ZR-V,NEW AVAILABLE TO ORDER,2023 HONDA ZR-V VTI LX,NEW,Automatic,"4 cyl, 1.5 L",Front,-,7.4 L / 100 km,- / -,5 years / Unlimited km,,4 cyl,SUV, 4 Doors, 5 Seats,6.0,4.0,42029
8d51fce9-4afa-4996-9d3f-a7ebd5f08ba6,HOLDEN,2016.0,COMMODORE,SEDAN,2016 HOLDEN COMMODORE SS-V REDLINE,USED,Automatic,"8 cyl, 6.2 L",Rear,PREMIUM,11.8 L / 100 km,131814,White / Black,"GOULBURN, NSW",8 cyl,SEDAN, 4 Doors, 5 Seats,7.0,3.0,52399
f08b9532-f3dd-4f23-a691-7861a480dd94,HOLDEN,2019.0,CALAIS,WAGON,2019 HOLDEN CALAIS TOURER (5YR),USED,Automatic,"6 cyl, 3.6 L",AWD,PREMIUM,9.1 L / 100 km,113178,Black / -,"ESSENDON FIELDS, VIC",6 cyl,WAGON, 4 Doors, 5 Seats,2.0,3.0,23076
2e7bdb68-bba9-491e-af05-025ae90bef44,DAIHATSU,1997.0,MIDGET,EDWARD LEES IMPORTS,1997 DAIHATSU MIDGET II CARGO CARGO,USED,Automatic,-,Other,-,-,23745,Green / Charcoal,"WEST RYDE, NSW",-,UTE / TRAY,,,4.0,4.0,20046
d4a9362a-9a89-4315-a79b-0677b6d0e024,MERCEDES-BENZ,2007.0,VIANO,WAGON,2007 MERCEDES-BENZ VIANO CDI 2.2 AMBIENTE,USED,Automatic,"4 cyl, 2.1 L",Rear,DIESEL,8.8 L / 100 km,228550,Black / -,"CAPALABA, QLD",4 cyl,WAGON, 4 Doors, 7 Seats,8.0,10.0,17674
586dfdfb-4b0a-4e57-ba93-3a92e07310ba,JEEP,2012.0,GRAND,SUV,2012 JEEP GRAND CHEROKEE LAREDO (4X4),USED,Automatic,"6 cyl, 3 L",AWD,DIESEL,8.3 L / 100 km,209380,Black / -,"MARYVILLE, NSW",6 cyl,SUV, 4 Doors, 5 Seats,7.0,3.0,15744
fa964b25-5338-422c-b8ea-10ee37bec438,HOLDEN,2015.0,CAPTIVA,SUV,2015 HOLDEN CAPTIVA 7 LS (FWD),USED,Automatic,"4 cyl, 2.4 L",Front,UNLEADED,9 L / 100 km,123500,Silver / -,"MOORABBIN, VIC",4 cyl,SUV, 4 Doors, 7 Seats,7.0,1.0,11837
864c851a-9a1a-41ad-aafe-841c8df75060,HOLDEN,2016.0,COMMODORE,SEDAN,2016 HOLDEN COMMODORE SS-V REDLINE,USED,Automatic,"8 cyl, 6.2 L",Rear,PREMIUM,11.8 L / 100 km,150555,Red / Black,"YALLAH, NSW",8 cyl,SEDAN, 4 Doors, 5 Seats,9.0,2.0,39261
dd4c2cfc-8ddf-4fb4-bba7-e8ca1fc30370,TESLA,2022.0,MODEL,SUV,2022 TESLA MODEL Y REAR-WHEEL DRIVE,USED,Automatic,0 L,Rear,ELECTRIC,0 L / 100 km,6748,White / -,"JANDAKOT, WA",0 L,SUV, 5 Doors, 5 Seats,10.0,1.0,77576
746770e3-9db6-44d6-bb36-f1b7a7e0e0e0,TOYOTA,2021.0,COROLLA,"03 **** ****
",2021 TOYOTA COROLLA,USED,-,-,Other,-,-,5950,Red / -,"OAKLEIGH, VIC",-,,,,5.0,3.0,39814
40e5526e-e96a-419c-8427-b8e31e19548d,TOYOTA,2014.0,HIACE,"02 **** ****
",2014 TOYOTA HIACE,USED,-,-,Other,-,-,144971,Silver / Grey,"LIDCOMBE, NSW",-,,,,5.0,1.0,32850
411bc910-e6ee-40cf-beac-fa4a4ecc3758,VOLKSWAGEN,2014.0,TIGUAN,SUV,2014 VOLKSWAGEN TIGUAN 118 TSI (4X2),USED,Automatic,"4 cyl, 1.4 L",Front,PREMIUM,7.3 L / 100 km,85601,Black / Grey,"CROYDON, NSW",4 cyl,SUV, 4 Doors, 5 Seats,3.0,5.0,18594
6f0c681c-a50c-4481-976e-70f40d4c67af,MITSUBISHI,2021.0,ASX,SUV,2021 MITSUBISHI ASX LS (2WD),USED,Automatic,"4 cyl, 2 L",Front,UNLEADED,7.6 L / 100 km,55949,Blue / -,"RYDE, NSW",4 cyl,SUV, 4 Doors, 5 Seats,10.0,2.0,27042
642866f4-3429-4118-a40f-d4891b751dd4,VOLKSWAGEN,2015.0,POLO,HATCHBACK,2015 VOLKSWAGEN POLO 81 TSI COMFORTLINE,USED,Manual,"4 cyl, 1.2 L",Front,PREMIUM,4.9 L / 100 km,84475,Black / -,"FIVE DOCK, NSW",4 cyl,HATCHBACK, 5 Doors, 5 Seats,10.0,1.0,11486
