car_id,Бренд,Год выпуска,Модель,Тип машины,Полное название,Исползование,КПП,Двигатель,Привод,Топливо,Расход,Пробег,Цвет,Локация,Количество цилиндров,Тип кузова,Двери,Количество кресел,Оценка эксперта,Количество владельцев,Предложение
b9b3b8d9-5048-40ee-88a8-5aca9b237c77,HYUNDAI,2021.0,I30,HATCHBACK,2021 HYUNDAI I30 N LIMITED EDITION,USED,Automatic,"4 cyl, 2 L",Front,PREMIUM,8.5 L / 100 km,4231,Grey / -,"BLACKTOWN, NSW",4 cyl,HATCHBACK, 4 Doors, 5 Seats,8.0,6.0,62593
2ea402aa-713c-4fac-97e5-775e5a123bc5,HOLDEN,2017.0,TRAX,SUV,2017 HOLDEN TRAX LT,USED,Automatic,"4 cyl, 1.4 L",Front,UNLEADED,6.7 L / 100 km,26786,Blue / Black Leather,"BERWICK, VIC",4 cyl,SUV, 4 Doors, 5 Seats,4.0,1.0,22543
3d433759-c96f-407e-9451-4acc6949e938,KIA,2022.0,STINGER,USED DEALER AD,2022 KIA STINGER GT FASTBACK,USED,Automatic,-,Rear,UNLEADED,-,9625,White / Red,"MOSS VALE, NSW",-,,,,1.0,2.0,61156
5565c437-b6d5-4bcc-bdf7-856f3f6a1bc6,HOLDEN,2015.0,CAPTIVA,MAGIC AUTO WHOLESALE,2015 HOLDEN CAPTIVA CG 7 LTZ WAGON 7ST 5DR SPTS AUTO 6SP AWD 3.0I [MY15],USED,Automatic,-,Other,-,-,124700,Silver / -,"VICTORIA PARK, WA",-,WAGON,,,4.0,2.0,14094
72b92b14-ffc4-4df8-9862-4980f6968af7,TOYOTA,2017.0,HILUX,UTE / TRAY,2017 TOYOTA HILUX SR5 (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,DIESEL,8.5 L / 100 km,223729,Silver / -,"TAREE, NSW",4 cyl,UTE / TRAY, 4 Doors, 5 Seats,2.0,8.0,40580
ffd70b93-193a-49db-8577-9aa4000cfbeb,BMW,2022.0,320I,SEDAN,2022 BMW 320I SPORT,USED,Automatic,"4 cyl, 2 L",Rear,PREMIUM,6.3 L / 100 km,5507,Black / -,"SYLVANIA, NSW",4 cyl,SEDAN, 4 Doors, 5 Seats,5.0,3.0,66577
e11c24b7-d958-4fe1-be90-0a8bf6de0944,SUBARU,2017.0,OUTBACK,SUV,2017 SUBARU OUTBACK 2.5I PREMIUM,USED,Automatic,"4 cyl, 2.5 L",AWD,PREMIUM,7.3 L / 100 km,62373,Grey / Grey,"BROOKVALE, NSW",4 cyl,SUV, 4 Doors, 5 Seats,5.0,7.0,34317
28c69f3d-7acd-4eb0-8e53-23f3e6ca75cb,GWM,2023.0,UTE,DOMINELLI GWM,2023 GWM UTE CANNON-L (4X4),NEW,Automatic,"4 cyl, 2 L",4WD,DIESEL,9.4 L / 100 km,12,Grey / Black,"KIRRAWEE, NSW",4 cyl,UTE / TRAY, 4 Doors, 5 Seats,6.0,2.0,36246
1b127157-ec80-4c54-ad3c-b9351e0aa2a2,TOYOTA,2014.0,HIACE,COMMERCIAL,2014 TOYOTA HIACE LWB,USED,Automatic,"4 cyl, 2.7 L",Rear,UNLEADED,11.6 L / 100 km,232542,White / Grey,"LIDCOMBE, NSW",4 cyl,COMMERCIAL, 4 Doors, 3 Seats,7.0,2.0,23027
0406052a-8fb6-4abc-9b56-33a0a13ddced,JEEP,2015.0,WRANGLER,SUV,2015 JEEP WRANGLER RENEGADE SPORT (4X4),USED,Automatic,"6 cyl, 3.6 L",4WD,UNLEADED,11.6 L / 100 km,37000,Black / -,"ESSENDON FIELDS, VIC",6 cyl,SUV, 2 Doors, 4 Seats,8.0,2.0,33022
e0120e0b-ceeb-43b0-b02e-d3cabc10d345,HONDA,2019.0,ODYSSEY,WAGON,2019 HONDA ODYSSEY VTI-L,USED,Automatic,"4 cyl, 2.4 L",Front,UNLEADED,7.8 L / 100 km,90402,Blue / -,"COBURG NORTH, VIC",4 cyl,WAGON, 4 Doors, 7 Seats,10.0,2.0,39145
ce92b4b4-dc44-4abc-9057-f79cc4eb25ab,HOLDEN,2013.0,COMMODORE,SEDAN,2013 HOLDEN COMMODORE EVOKE,USED,Automatic,"6 cyl, 3 L",Rear,UNLEADED,8.3 L / 100 km,173218,Blue / Black,"MINCHINBURY, NSW",6 cyl,SEDAN, 4 Doors, 5 Seats,4.0,5.0,14703
c215e047-2aaa-41d9-b156-22cee7e505e7,MAZDA,2013.0,CX-5,SUV,2013 MAZDA CX-5 MAXX SPORT (4X4),USED,Automatic,"4 cyl, 2.2 L",AWD,DIESEL,5.7 L / 100 km,119893,Blue / Black Cloth,"BLACKTOWN, NSW",4 cyl,SUV, 4 Doors, 5 Seats,8.0,4.0,13982
06ff6f10-f2f2-4541-add6-16baf9336724,IVECO,2023.0,DAILY,NEW AVAILABLE TO ORDER,2023 IVECO DAILY E6 70C18 DRW (WB3750),NEW,Automatic,"4 cyl, 3 L",Rear,DIESEL,0 L / 100 km,- / -,"3 years / 200,000 km",,4 cyl,UTE / TRAY, 4 Doors, 6 Seats,8.0,2.0,78244
8d580f4b-81bf-4aec-9778-033c4c5b5535,FORD,2021.0,RANGER,UTE / TRAY,2021 FORD RANGER XLT 2.0 (4X4),USED,Automatic,"4 cyl, 2 L",4WD,DIESEL,7.4 L / 100 km,19790,White / -,"FERNTREE GULLY, VIC",4 cyl,UTE / TRAY, 4 Doors, 5 Seats,6.0,2.0,51591
1d9538bb-5954-4801-889c-1d61085ca95d,NISSAN,2016.0,X-TRAIL,SUV,2016 NISSAN X-TRAIL ST (4X4),USED,Automatic,"4 cyl, 2.5 L",4WD,UNLEADED,8.3 L / 100 km,87497,White / -,"WINNELLIE, NT",4 cyl,SUV, 4 Doors, 5 Seats,5.0,7.0,25947
6aacf944-e703-4990-8a6f-9eac44e4378d,FORD,2005.0,FOCUS,HATCHBACK,2005 FORD FOCUS ZETEC,USED,Automatic,"4 cyl, 2 L",Front,UNLEADED,8 L / 100 km,176163,Black / Grey,"MOUNT PLEASANT, VIC",4 cyl,HATCHBACK, 5 Doors, 5 Seats,8.0,3.0,6412
55309dc5-437e-44e9-b9b5-8b12dca8c4cd,HONDA,2020.0,CIVIC,HATCHBACK,2020 HONDA CIVIC TYPE R,USED,Manual,"4 cyl, 2 L",Front,PREMIUM,8.8 L / 100 km,24234,White / -,"LAVINGTON, NSW",4 cyl,HATCHBACK, 5 Doors, 4 Seats,7.0,1.0,32472
32eaf812-7bc7-4f89-a61e-009bf08ebfa2,MERCEDES-BENZ,2012.0,C-CLASS,K.S. & SONS MOTOR COMPANY,2012 MERCEDES-BENZ C-CLASS C63 AMG SPEEDSHIFT MCT,USED,Automatic,-,Rear,PREMIUM,-,116618,Black / -,"MYAREE, WA",-,COUPE,,,5.0,2.0,52045
8ebb10fa-932d-4319-8ff9-3e3d577f2323,SUZUKI,2018.0,SWIFT,HATCHBACK,2018 SUZUKI SWIFT GL NAVIGATOR,USED,Automatic,"4 cyl, 1.2 L",Front,UNLEADED,4.8 L / 100 km,39436,White / -,"WELSHPOOL, WA",4 cyl,HATCHBACK, 5 Doors, 5 Seats,4.0,5.0,21130
30c2836c-c4c4-46aa-89c5-16dda4567b00,TOYOTA,1999.0,HILUX,UTE / TRAY,1999 TOYOTA HILUX WORKMATE,USED,Manual,"4 cyl, 2 L",Rear,UNLEADED,0 L / 100 km,203255,White / Grey,"RINGWOOD, VIC",4 cyl,UTE / TRAY, 2 Doors, 3 Seats,5.0,1.0,10323
8d1044c3-01f2-4290-9062-08edd347918f,SUBARU,2018.0,FORESTER,SUV,2018 SUBARU FORESTER 2.5I-S (AWD),USED,Automatic,"4 cyl, 2.5 L",AWD,UNLEADED,7.4 L / 100 km,39812,Silver / -,"ALEXANDRIA, NSW",4 cyl,SUV, 4 Doors, 5 Seats,2.0,7.0,36069
b31ae93f-85f7-46a8-af9e-c1906332b537,AUDI,2020.0,Q3,SUV,2020 AUDI Q3 35 TFSI,USED,Automatic,"4 cyl, 1.4 L",Front,PREMIUM,7.2 L / 100 km,24969,Grey / Black,"ZETLAND, NSW",4 cyl,SUV, 4 Doors, 5 Seats,8.0,1.0,45845
9fd4f52b-e08e-49b9-bbf8-1b28e49b827d,TOYOTA,2019.0,CAMRY,SEDAN,2019 TOYOTA CAMRY ASCENT SPORT,USED,Automatic,"4 cyl, 2.5 L",Front,UNLEADED,8.3 L / 100 km,60727,White / Black Fabric,"MADDINGTON, WA",4 cyl,SEDAN, 4 Doors, 5 Seats,5.0,4.0,30157
53cf8bd4-dc13-4e66-87a0-ae4069b3f444,TOYOTA,2019.0,RAV4,SUV,2019 TOYOTA RAV4 GX (2WD),USED,Automatic,"4 cyl, 2 L",Front,UNLEADED,6.5 L / 100 km,52843,Silver / Grey & Black Fabric,"KEYSBOROUGH, VIC",4 cyl,SUV, 5 Doors, 5 Seats,4.0,5.0,41072
92a3c0ce-4858-4185-81f6-fa5ba17ef291,HOLDEN,2013.0,UTE,UTE / TRAY,2013 HOLDEN UTE SS,USED,Automatic,"8 cyl, 6 L",Rear,UNLEADED,12.4 L / 100 km,94895,Red / Black,"HOPPERS CROSSING, VIC",8 cyl,UTE / TRAY, 2 Doors, 2 Seats,10.0,6.0,38465
215f4804-161e-4a99-8165-6b6db3d07e8d,ISUZU,2020.0,D-MAX,UTE / TRAY,2020 ISUZU D-MAX SX HI-RIDE (4X2),USED,Automatic,"4 cyl, 3 L",Rear,DIESEL,7.7 L / 100 km,98439,White / -,"NOWRA, NSW",4 cyl,UTE / TRAY, 4 Doors, 5 Seats,1.0,2.0,38438
83a1b31e-f3a1-4eaa-a23e-dc315d18f147,SUZUKI,2016.0,GRAND,SUV,2016 SUZUKI GRAND VITARA NAVIGATOR (4X4),USED,Manual,"4 cyl, 2.4 L",4WD,UNLEADED,8.8 L / 100 km,70463,White / Grey,"SINGLETON, NSW",4 cyl,SUV, 2 Doors, 4 Seats,4.0,2.0,24335
11503aba-5698-4834-9d7e-65b36463e249,MAZDA,2023.0,CX-9,BRIGHTON MAZDA NEW & DEMO,2023 MAZDA CX-9 TOURING (FWD),NEW,Automatic,"4 cyl, 2.5 L",Front,UNLEADED,8.4 L / 100 km,-,Blue / Black Leather,"BRIGHTON, VIC",4 cyl,SUV, 4 Doors, 7 Seats,8.0,1.0,63858
fd479787-49f4-4f13-acba-a9eecd9cdae5,MAZDA,2022.0,CX-5,SUV,2022 MAZDA CX-5 MAXX SPORT (FWD),USED,Automatic,"4 cyl, 2.5 L",Front,UNLEADED,7.5 L / 100 km,7282,Brown / -,"EAGLE FARM, QLD",4 cyl,SUV, 4 Doors, 5 Seats,2.0,3.0,34279
bd271c32-a7f1-4a6b-8e38-eca2789a8ca2,RAM,2020.0,1500,USED DEALER AD,2020 RAM 1500,USED,-,-,Other,UNLEADED,-,46425,White / Black,"CASTLE HILL, NSW",-,UTE / TRAY,,,5.0,2.0,78227
4ac3f4dc-14e8-422f-828f-6ac3557b959e,SUBARU,2013.0,WRX,USED DEALER AD,2013 SUBARU WRX AWD,USED,Manual,-,Other,PREMIUM,-,123889,Blue / Black,"MINCHINBURY, NSW",-,,,,9.0,1.0,22269
8d649b1c-269b-47d0-b7ec-1ddb94e85cee,MAZDA,2023.0,MAZDA3,NEW AVAILABLE TO ORDER,2023 MAZDA MAZDA3 G20 TOURING VISION,NEW,Automatic,"4 cyl, 2 L",Front,-,5.8 L / 100 km,- / -,5 years / Unlimited km,,4 cyl,SEDAN, 4 Doors, 5 Seats,4.0,5.0,33619
85f07d8a-113b-44ca-8028-be6884c162d8,HOLDEN,2012.0,CAPTIVA,SUV,2012 HOLDEN CAPTIVA 7 CX (4X4),USED,Automatic,"4 cyl, 2.2 L",AWD,DIESEL,8.1 L / 100 km,188000,White / Black,"WANGARA, WA",4 cyl,SUV, 4 Doors, 7 Seats,6.0,4.0,9461
84b84f88-2b6d-4e7e-a268-6a2837682c3b,HYUNDAI,2014.0,IMAX,WAGON,2014 HYUNDAI IMAX,USED,Automatic,"4 cyl, 2.5 L",Rear,DIESEL,9 L / 100 km,150302,White / Black,"MINCHINBURY, NSW",4 cyl,WAGON, 4 Doors, 8 Seats,10.0,1.0,20303
4b6bf037-39dd-4d94-89b2-a1702b07f865,MITSUBISHI,2018.0,TRITON,UTE / TRAY,2018 MITSUBISHI TRITON GLS (4X4) PREMIUM,USED,Automatic,"4 cyl, 2.4 L",4WD,DIESEL,7.6 L / 100 km,88483,White / Black,"PENRITH, NSW",4 cyl,UTE / TRAY, 4 Doors, 5 Seats,7.0,3.0,39009
f2dc2bd4-37be-45f7-926b-ff5169c090c7,NISSAN,2018.0,X-TRAIL,SUV,2018 NISSAN X-TRAIL TI (4WD),USED,Automatic,"4 cyl, 2.5 L",4WD,UNLEADED,8.3 L / 100 km,55975,White / Leather,"NUNDAH, QLD",4 cyl,SUV, 4 Doors, 5 Seats,8.0,2.0,32801
e24db045-4d3f-4e37-8515-81919a62027e,VOLKSWAGEN,2023.0,CADDY,NEW AVAILABLE TO ORDER,2023 VOLKSWAGEN CADDY 5 LIFE MAXI TDI320,NEW,Automatic,"4 cyl, 2 L",Front,DIESEL,4.9 L / 100 km,- / -,5 years / Unlimited km,,4 cyl,WAGON, 4 Doors, 7 Seats,8.0,5.0,53515
c94ebb77-efa7-4d67-845b-1a366632acdd,BMW,2009.0,320I,SEDAN,2009 BMW 320I EXECUTIVE,USED,Automatic,"4 cyl, 2 L",Rear,UNLEADED,8 L / 100 km,94800,Grey / -,"CAMPBELLTOWN, NSW",4 cyl,SEDAN, 4 Doors, 5 Seats,8.0,2.0,8921
0cbc2473-bfda-49f1-84a8-3d094c0a31d4,JEEP,2017.0,GRAND,SUV,2017 JEEP GRAND CHEROKEE TRAILHAWK (4X4),USED,Automatic,"6 cyl, 3 L",4WD,DIESEL,7.5 L / 100 km,76000,White / -,"OFFICER, VIC",6 cyl,SUV, 4 Doors, 5 Seats,7.0,1.0,42290
de6624bc-9f99-4b7f-ac99-3c8394ab37c1,HOLDEN,2018.0,COLORADO,UTE / TRAY,2018 HOLDEN COLORADO LT (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,DIESEL,9 L / 100 km,94033,Grey / -,"OSBORNE PARK, WA",4 cyl,UTE / TRAY, 4 Doors, 5 Seats,7.0,2.0,37151
ee791768-eef9-44af-a4bf-463705fb360e,NISSAN,2015.0,PULSAR,SEDAN,2015 NISSAN PULSAR ST,USED,Automatic,"4 cyl, 1.8 L",Front,UNLEADED,6.7 L / 100 km,72927,Silver / Black,"GRANVILLE, NSW",4 cyl,SEDAN, 4 Doors, 5 Seats,5.0,2.0,15928
33ff43d7-094b-4881-8294-e1dea1129468,HOLDEN,2015.0,CAPTIVA,SUV,2015 HOLDEN CAPTIVA 7 LT (4X4),USED,Automatic,"4 cyl, 2.2 L",AWD,DIESEL,8.1 L / 100 km,144395,Silver / Black,"PORT MELBOURNE, VIC",4 cyl,SUV, 4 Doors, 7 Seats,2.0,8.0,12531
0a6ff3b5-ad63-463a-bc19-61e4104f73a9,TOYOTA,2006.0,CROWN,USED DEALER AD,2006 TOYOTA CROWN ATHLETE,USED,Automatic,-,Other,PREMIUM,-,90300,White / Black,"BRAESIDE, VIC",-,,,,7.0,3.0,17209
e7ce7ad1-b30e-40f0-ae40-2ca7f4e29c2b,KIA,2021.0,CERATO,SEDAN,2021 KIA CERATO GT SAFETY PACK,USED,Automatic,"4 cyl, 1.6 L",Front,UNLEADED,6.8 L / 100 km,34866,White / Black,"MILE END SOUTH, SA",4 cyl,SEDAN, 4 Doors, 5 Seats,4.0,4.0,37240
8a4d5ee8-83fa-4452-a939-6d0d9902a3d0,NISSAN,2015.0,370Z,COUPE,2015 NISSAN 370Z,USED,Automatic,"6 cyl, 3.7 L",Rear,PREMIUM,10.4 L / 100 km,55123,Black / -,"WANGARA, WA",6 cyl,COUPE, 2 Doors, 2 Seats,5.0,4.0,34156
ff3f8e46-3ec7-436f-b593-115e1a405e03,KIA,2017.0,SPORTAGE,SUV,2017 KIA SPORTAGE GT-LINE (AWD),USED,Automatic,"4 cyl, 2.4 L",AWD,UNLEADED,8.5 L / 100 km,82359,Silver / Black,"CHERMSIDE, QLD",4 cyl,SUV, 4 Doors, 5 Seats,5.0,5.0,30337
66293d81-4fe8-4edc-980a-400104b327e3,JEEP,2022.0,GLADIATOR,PETER WARREN JEEP,2022 JEEP GLADIATOR RUBICON (4X4),NEW,Automatic,"6 cyl, 3.6 L",4WD,UNLEADED,12.4 L / 100 km,55,Grey / Leather - Off Black,"WARWICK FARM, NSW",6 cyl,UTE / TRAY, 4 Doors, 5 Seats,7.0,5.0,95207
3be25576-371f-4979-9852-3a44490bc924,JEEP,2014.0,WRANGLER,SUV,2014 JEEP WRANGLER UNLIMITED SPORT (4X4),USED,Automatic,"6 cyl, 3.6 L",4WD,UNLEADED,11.7 L / 100 km,40868,Orange / Grey,"PADSTOW, NSW",6 cyl,SUV, 4 Doors, 5 Seats,7.0,8.0,40222
099ec55b-6322-4a9f-8d5e-0bed830c3023,VOLKSWAGEN,2015.0,AMAROK,UTE / TRAY,2015 VOLKSWAGEN AMAROK TDI420 TRENDLINE (4X4),USED,Automatic,"4 cyl, 2 L",4WD,DIESEL,8.3 L / 100 km,173389,White / -,"SAINT MARYS, NSW",4 cyl,UTE / TRAY, 4 Doors, 5 Seats,6.0,2.0,28800
a36dca3a-e791-4bf1-af6f-177d7849175f,NISSAN,2010.0,DUALIS,SUV,2010 NISSAN DUALIS ST (4X2),USED,Manual,"4 cyl, 2 L",Front,UNLEADED,8.2 L / 100 km,175749,Red / -,"WAUCHOPE, NSW",4 cyl,SUV, 4 Doors, 5 Seats,4.0,2.0,8914
aa6ac3f9-2a64-49c3-a5dc-36fa1b4b6261,KIA,2022.0,STONIC,SUV,2022 KIA STONIC S,USED,Automatic,"4 cyl, 1.4 L",Front,UNLEADED,6.7 L / 100 km,26345,White / Black,"HOBART, TAS",4 cyl,SUV, 4 Doors, 5 Seats,8.0,5.0,22095
6aa9042a-ee22-4144-8a11-97c1e7da4436,HYUNDAI,2017.0,SANTA,SUV,2017 HYUNDAI SANTA FE ACTIVE X,USED,Automatic,"6 cyl, 3.3 L",Front,UNLEADED,10.5 L / 100 km,59804,Black / Black,"NORTH WOLLONGONG, NSW",6 cyl,SUV, 4 Doors, 7 Seats,7.0,9.0,31577
1972cb91-16c0-4607-bc50-07cf9d1d5fb3,HOLDEN,2007.0,ASTRA,HATCHBACK,2007 HOLDEN ASTRA CD,USED,Automatic,"4 cyl, 1.8 L",Front,UNLEADED,8.2 L / 100 km,121989,Silver / -,"BRIGHTON, SA",4 cyl,HATCHBACK, 5 Doors, 5 Seats,5.0,1.0,8630
a4216dce-89b9-4886-b157-596f1fb452ee,NISSAN,2015.0,PULSAR,SEDAN,2015 NISSAN PULSAR ST,USED,Automatic,"4 cyl, 1.8 L",Front,UNLEADED,6.7 L / 100 km,104210,Blue / -,"MINCHINBURY, NSW",4 cyl,SEDAN, 4 Doors, 5 Seats,8.0,2.0,15175
a33a6f9d-be34-44f0-a65f-ab3f36640c40,TOYOTA,2015.0,HILUX,UTE / TRAY,2015 TOYOTA HILUX SR (4X4),USED,Manual,"4 cyl, 3 L",4WD,DIESEL,8.3 L / 100 km,198600,White / -,"WARRAGUL, VIC",4 cyl,UTE / TRAY, 4 Doors, 5 Seats,7.0,3.0,34874
5e522199-4568-4ee3-8556-794900ecaff7,SUZUKI,2023.0,JIMNY,SUV,2023 SUZUKI JIMNY GLX,USED,Automatic,"4 cyl, 1.5 L",AWD,UNLEADED,6.9 L / 100 km,69,Green / -,"RAYMOND TERRACE, NSW",4 cyl,SUV, 2 Doors, 4 Seats,4.0,3.0,36782
fd5b709f-714e-40eb-8f07-b7b2d7cc4424,SUZUKI,2022.0,SWIFT,WESTPOINT AUTOS NISSAN & SUZUKI NEW CARS,2022 SUZUKI SWIFT GL SPECIAL EDITION (QLD),NEW,Automatic,"4 cyl, 1.2 L",Front,UNLEADED,4.8 L / 100 km,20,Grey / -,"INDOOROOPILLY, QLD",4 cyl,HATCHBACK, 5 Doors, 5 Seats,5.0,3.0,23059
0273bd65-1531-413a-8412-41067d45d849,LEXUS,2021.0,ES250,SEDAN,2021 LEXUS ES250 LUXURY +EP1,USED,Automatic,"4 cyl, 2.5 L",Front,PREMIUM,6.6 L / 100 km,12351,Blue / Beige,"FORTITUDE VALLEY, QLD",4 cyl,SEDAN, 4 Doors, 5 Seats,7.0,8.0,53383
