car_id,Бренд,Год выпуска,Модель,Тип машины,Полное название,Исползование,КПП,Двигатель,Привод,Топливо,Расход,Пробег,Цвет,Локация,Количество цилиндров,Тип кузова,Двери,Количество кресел,Оценка эксперта,Количество владельцев,Предложение
d227f117-dd33-4d43-999e-7f1bf1b98069,TOYOTA,2017.0,C-HR,SUV,2017 TOYOTA C-HR KOBA (2WD),USED,Automatic,"4 cyl, 1.2 L",Front,PREMIUM,6.4 L / 100 km,81957,Yellow / Black,"MELVILLE, WA",4 cyl,SUV, 4 Doors, 5 Seats,2.0,3.0,28436
ba15f758-681f-439b-8411-618a22087cec,NISSAN,2021.0,X-TRAIL,SUV,2021 NISSAN X-TRAIL ST-L (4WD),USED,Automatic,"4 cyl, 2.5 L",4WD,UNLEADED,8.3 L / 100 km,30787,Blue / Grey,"UPPER FERNTREE GULLY, VIC",4 cyl,SUV, 4 Doors, 5 Seats,8.0,1.0,38192
f9ce1b98-e10e-422f-acaa-ec6578e3cdf5,SUZUKI,2022.0,VITARA,DEMO,2022 SUZUKI VITARA (NO BADGE),DEMO,Automatic,-,Other,UNLEADED,-,5921,Blue / -,"TAREE, NSW",-,SUV,,,7.0,2.0,29632
f2721bf4-47c9-492b-9564-ad419c9ce8c2,HOLDEN,2016.0,COLORADO,UTE / TRAY,2016 HOLDEN COLORADO LS (4X4),USED,Manual,"4 cyl, 2.8 L",4WD,DIESEL,7.9 L / 100 km,128333,White / -,"CAMPBELLTOWN, NSW",4 cyl,UTE / TRAY, 4 Doors, 5 Seats,8.0,3.0,28101
aa95e753-d429-47d5-8f3d-1bd2dd119ad6,FORD,2018.0,RANGER,UTE / TRAY,2018 FORD RANGER XL 2.2 (4X4),USED,Automatic,"4 cyl, 2.2 L",4WD,DIESEL,8 L / 100 km,261533,White / Circuit Fabric,"TRARALGON, VIC",4 cyl,UTE / TRAY, 4 Doors, 5 Seats,9.0,4.0,20909
c3711279-19b6-46c4-8bc5-c70e7f63c554,NISSAN,2019.0,PATHFINDER,SUV,2019 NISSAN PATHFINDER ST+ (4WD),USED,Automatic,"6 cyl, 3.5 L",4WD,PREMIUM,10.1 L / 100 km,135946,White / Black,"BERWICK, VIC",6 cyl,SUV, 4 Doors, 7 Seats,4.0,6.0,30101
bb7be049-c356-4cbd-8105-1843ef1c1009,HYUNDAI,2014.0,I30,HATCHBACK,2014 HYUNDAI I30 TROPHY,USED,Manual,"4 cyl, 1.8 L",Front,UNLEADED,6.8 L / 100 km,194510,Silver / Black Leather,"ELDERSLIE, NSW",4 cyl,HATCHBACK, 5 Doors, 5 Seats,4.0,2.0,10458
4478e268-6081-40be-8387-409dfadefd39,TOYOTA,2021.0,COROLLA,HATCHBACK,2021 TOYOTA COROLLA ASCENT SPORT HYBRID,USED,Automatic,"4 cyl, 1.8 L",Front,HYBRID,4.2 L / 100 km,23010,Blue / Grey,"BROOKVALE, NSW",4 cyl,HATCHBACK, 5 Doors, 5 Seats,6.0,3.0,41516
c0a7a81d-af53-4c42-936c-85d8839cd760,JEEP,2013.0,GRAND,SUV,2013 JEEP GRAND CHEROKEE LAREDO (4X2),USED,Automatic,"6 cyl, 3.6 L",Rear,PREMIUM,10.1 L / 100 km,146861,Silver / -,"POINT COOK, VIC",6 cyl,SUV, 4 Doors, 5 Seats,4.0,2.0,17741
2e16be17-9186-4be6-bde6-26c2015d5252,FORD,2014.0,FOCUS,HATCHBACK,2014 FORD FOCUS AMBIENTE,USED,Manual,"4 cyl, 1.6 L",Front,UNLEADED,6.2 L / 100 km,165893,Red / -,"CLARE, SA",4 cyl,HATCHBACK, 5 Doors, 5 Seats,8.0,3.0,10164
a2db4ab7-3318-4091-b022-ecf9c8bfd77f,HONDA,2020.0,HR-V,SUV,2020 HONDA HR-V RS CRIMSON INTERIOR,USED,Automatic,"4 cyl, 1.8 L",Front,UNLEADED,6.7 L / 100 km,29007,Grey / -,"BANKSIA, NSW",4 cyl,SUV, 4 Doors, 5 Seats,2.0,1.0,32019
03652ed5-d0db-479a-8036-6b414abcc6c7,MAZDA,2016.0,CX-5,SUV,2016 MAZDA CX-5 MAXX SPORT (4X4),USED,Automatic,"4 cyl, 2.5 L",AWD,UNLEADED,7.4 L / 100 km,87985,Grey / -,"FIVE DOCK, NSW",4 cyl,SUV, 4 Doors, 5 Seats,5.0,5.0,23889
27fa115e-68e0-449e-af79-644447961ef6,MAZDA,2012.0,BT-50,UTE / TRAY,2012 MAZDA BT-50 XTR (4X4),USED,Manual,"5 cyl, 3.2 L",4WD,DIESEL,8.9 L / 100 km,225438,White / -,"SLACKS CREEK, QLD",5 cyl,UTE / TRAY, 4 Doors, 5 Seats,6.0,1.0,23156
cbc07dad-3d18-4160-b435-3d6176280d8e,HYUNDAI,2020.0,KONA,SUV,2020 HYUNDAI KONA ACTIVE (FWD),USED,Automatic,"4 cyl, 2 L",Front,UNLEADED,7.2 L / 100 km,68377,Grey / -,"WENDOUREE, VIC",4 cyl,SUV, 4 Doors, 5 Seats,9.0,2.0,27222
ea67fb14-34d2-4fe5-8bca-ac86d8509b7e,FORD,2012.0,RANGER,MOTOR ONE GARAGE,2012 FORD RANGER XL,USED,Manual,-,Other,DIESEL,-,125047,White / Black,"MINCHINBURY, NSW",-,UTE / TRAY,,,4.0,2.0,25327
6d91563c-6c4f-4036-aa3a-02a787d3b7c9,MINI,2016.0,CABRIO,CONVERTIBLE,2016 MINI CABRIO S,USED,Manual,"4 cyl, 2 L",Front,PREMIUM,5.8 L / 100 km,72134,- / Leather Loun,"LAVINGTON, NSW",4 cyl,CONVERTIBLE, 2 Doors, 4 Seats,7.0,5.0,25881
f66ab9a7-b507-4da1-83d6-c60219029f37,FORD,2018.0,EVEREST,SUV,2018 FORD EVEREST TITANIUM (4WD 7 SEAT),USED,Automatic,"4 cyl, 2 L",4WD,DIESEL,7.1 L / 100 km,81406,Black / -,"ALEXANDRIA, NSW",4 cyl,SUV, 4 Doors, 7 Seats,9.0,3.0,46436
46b07698-2845-48c5-a147-6e6806fee28e,TOYOTA,2019.0,KLUGER,SUV,2019 TOYOTA KLUGER GX (4X4),USED,Automatic,"6 cyl, 3.5 L",AWD,UNLEADED,9.5 L / 100 km,23240,White / Black,"RAVENHALL, VIC",6 cyl,SUV, 4 Doors, 7 Seats,8.0,3.0,39004
3777f797-f41f-4d48-b15e-0a11fe9e43d4,MERCEDES-BENZ,2016.0,GLA180,SUV,2016 MERCEDES-BENZ GLA180,USED,Automatic,"4 cyl, 1.6 L",Front,PREMIUM,5.7 L / 100 km,49878,Red / Black,"NUNAWADING, VIC",4 cyl,SUV, 4 Doors, 5 Seats,10.0,6.0,28338
e7fb3e21-4f8f-4c31-b0d7-abb5e1881465,FORD,2010.0,FALCON,SEDAN,2010 FORD FALCON XR6,USED,Automatic,"6 cyl, 4 L",Rear,UNLEADED,10.1 L / 100 km,179558,Orange / Black,"CABRAMATTA, NSW",6 cyl,SEDAN, 4 Doors, 5 Seats,5.0,2.0,10276
a37130e3-5e72-4e43-bb1f-e75181e7ff41,HOLDEN,2015.0,BARINA,SEDAN,2015 HOLDEN BARINA CDX,USED,Automatic,"4 cyl, 1.6 L",Front,UNLEADED,6.3 L / 100 km,60872,White / Black,"FIVE DOCK, NSW",4 cyl,SEDAN, 4 Doors, 5 Seats,5.0,1.0,14415
61537c28-8452-4278-9c54-ba734553b454,HOLDEN,2013.0,CAPTIVA,SUV,2013 HOLDEN CAPTIVA 7 LX (4X4),USED,Automatic,"4 cyl, 2.2 L",AWD,DIESEL,8.1 L / 100 km,167404,White / -,"MENTONE, VIC",4 cyl,SUV, 4 Doors, 7 Seats,4.0,1.0,10470
32b80ed9-61a6-4d86-9226-2855a8b558bc,TOYOTA,2016.0,HIACE,USED DEALER AD,2016 TOYOTA HIACE TURBO DIESEL 4WD,USED,Automatic,-,Other,-,-,178227,White / Grey,"LIDCOMBE, NSW",-,,,,4.0,2.0,34614
30d77687-9bb4-45a2-8931-2e91cdd00cc8,TOYOTA,2018.0,CAMRY,SEDAN,2018 TOYOTA CAMRY SL,USED,Automatic,"4 cyl, 2.5 L",Front,UNLEADED,8.3 L / 100 km,19096,Black / Black,"BROOKLYN, VIC",4 cyl,SEDAN, 4 Doors, 5 Seats,4.0,1.0,43677
fd40a993-f376-4352-9978-dc577e3139b9,RAM,2020.0,1500,COMMERCIAL,2020 RAM 1500 EXPRESS (4X4),USED,Automatic,"8 cyl, 5.7 L",4WD,UNLEADED,12.2 L / 100 km,93862,White / -,"CARLTON, NSW",8 cyl,COMMERCIAL, 4 Doors, 5 Seats,3.0,2.0,72688
c76c3c19-b737-4f62-b9af-da65beac99d3,FORD,2003.0,FALCON,UTE / TRAY,2003 FORD FALCON XR8,USED,Manual,"8 cyl, 5.4 L",Rear,UNLEADED,12.5 L / 100 km,235952,Blue / Black,"WANGARA, WA",8 cyl,UTE / TRAY, 2 Doors, 2 Seats,7.0,2.0,16895
5abd4a56-409a-476a-a927-235664d7e668,MITSUBISHI,2017.0,TRITON,UTE / TRAY,2017 MITSUBISHI TRITON GLX PLUS (4X4),USED,Manual,"4 cyl, 2.4 L",4WD,DIESEL,7.2 L / 100 km,106724,White / Black,"BELCONNEN, ACT",4 cyl,UTE / TRAY, 4 Doors, 5 Seats,5.0,7.0,27783
e816b0ea-35c1-4fd1-b41e-af7c770caf14,AUDI,2020.0,SQ5,SUV,2020 AUDI SQ5 3.0 TFSI QUATTRO,USED,Automatic,"6 cyl, 3 L",AWD,PREMIUM,8.7 L / 100 km,52158,Grey / -,"BENTLEY, WA",6 cyl,SUV, 4 Doors, 5 Seats,8.0,2.0,79939
b0bb80a6-f725-408a-9269-9d2afef2285e,TOYOTA,2018.0,KLUGER,SUV,2018 TOYOTA KLUGER GXL (4X4),USED,Automatic,"6 cyl, 3.5 L",AWD,UNLEADED,9.5 L / 100 km,81960,White / Grey,"SWAN HILL, VIC",6 cyl,SUV, 4 Doors, 7 Seats,4.0,2.0,37561
8ca77ad8-855b-406d-9faf-babec3049271,KIA,2012.0,GRAND,WAGON,2012 KIA GRAND CARNIVAL S,USED,Automatic,"6 cyl, 3.5 L",Front,UNLEADED,10.9 L / 100 km,197256,Grey / Grey,"FIVE DOCK, NSW",6 cyl,WAGON, 4 Doors, 8 Seats,4.0,1.0,9589
5f9442e3-2b9a-4807-825d-a8293057c9f2,MITSUBISHI,2010.0,CHALLENGER,SUV,2010 MITSUBISHI CHALLENGER XLS (5 SEAT) (4X4),USED,Automatic,"4 cyl, 2.5 L",4WD,DIESEL,9.8 L / 100 km,280012,Gold / -,"FIVE DOCK, NSW",4 cyl,SUV, 4 Doors, 5 Seats,4.0,4.0,12704
4a06efcf-74bc-4b88-b0e7-31e6052e8a42,JEEP,2010.0,GRAND,SUV,2010 JEEP GRAND CHEROKEE LAREDO (4X4),USED,Automatic,"6 cyl, 3 L",4WD,DIESEL,10.2 L / 100 km,311334,Grey / -,"CHESTER HILL, NSW",6 cyl,SUV, 4 Doors, 5 Seats,1.0,2.0,6133
2a813e1f-10f5-493b-9c56-1c6cc2f08dac,NISSAN,2023.0,PATHFINDER,SUV,2023 NISSAN PATHFINDER TI (2WD),USED,Automatic,"6 cyl, 3.5 L",Front,PREMIUM,10 L / 100 km,4950,Grey / -,"CANNINGTON, WA",6 cyl,SUV, 4 Doors, 8 Seats,7.0,2.0,65352
eb097bd5-35e1-42c5-b963-62ffaf9671b0,MITSUBISHI,2020.0,TRITON,UTE / TRAY,2020 MITSUBISHI TRITON GLX-R (4X4),USED,Automatic,"4 cyl, 2.4 L",4WD,DIESEL,8.6 L / 100 km,55317,Grey / Black,"MELVILLE, WA",4 cyl,UTE / TRAY, 4 Doors, 5 Seats,2.0,2.0,36741
