car_id,Бренд,Год выпуска,Модель,Тип машины,Полное название,Исползование,КПП,Двигатель,Привод,Топливо,Расход,Пробег,Цвет,Локация,Количество цилиндров,Тип кузова,Двери,Количество кресел,Оценка эксперта,Количество владельцев,Предложение
fd104f5d-38ed-4d3a-9c67-017bbe5d6e59,RENAULT,2023.0,KOLEOS,"BRIGHTON RENAULT, SUZUKI & NISSAN NEW",2023 RENAULT KOLEOS INTENS (4X2),DEMO,Automatic,"4 cyl, 2.5 L",Front,UNLEADED,8.1 L / 100 km,3300,Red / Black,"BENTLEIGH, VIC",4 cyl,SUV, 4 Doors, 5 Seats,9,1,37554
e8744487-3e08-4741-b1e7-57066524da5b,MITSUBISHI,2019.0,PAJERO,VALLEY FORD TRARALGON USED,2019 MITSUBISHI PAJERO GLX5,USED,Automatic,-,Other,DIESEL,-,153572,White / -,"TRARALGON, VIC",-,SUV,,,6,1,28472
37c0a8c8-8ed9-459a-b258-b4ff63c9ac12,VOLKSWAGEN,2023.0,T-CROSS,SUTHERLAND VOLKSWAGEN NEW CARS,2023 VOLKSWAGEN T-CROSS 85TFSI STYLE (RESTRICTED FEAT),NEW,Automatic,"3 cyl, 1 L",Front,PREMIUM,5.4 L / 100 km,-,Grey / -,"SUTHERLAND, NSW",3 cyl,SUV, 4 Doors, 5 Seats,5,4,41366
5b53bbdb-6a25-4e93-8f5d-e7a1e62e4cd6,FORD,2021.0,PUMA,SUV,2021 FORD PUMA,USED,Automatic,"3 cyl, 1 L",Front,PREMIUM,5.3 L / 100 km,8645,Grey / 2022/01,"DANDENONG SOUTH, VIC",3 cyl,SUV, 5 Doors, 5 Seats,8,4,29173
24c73e48-43bf-4233-a17e-dc9537e234ad,FORD,2018.0,MONDEO,WAGON,2018 FORD MONDEO AMBIENTE TDCI,USED,Automatic,"4 cyl, 2 L",Front,DIESEL,5.3 L / 100 km,156507,White / Grey,"HAMILTON NORTH, NSW",4 cyl,WAGON, 4 Doors, 5 Seats,7,7,14887
3e0d2295-dccf-451c-8f79-eb11ae53b244,MITSUBISHI,2008.0,DELICA,UNIBEE AUSTRALIA,2008 MITSUBISHI DELICA,USED,Automatic,-,Other,UNLEADED,-,97091,Black / Grey,"DANDENONG, VIC",-,COMMERCIAL,,,7,3,22468
ebed8fac-7333-4a00-9656-fc70c9ec1ab5,AUDI,2017.0,Q2,SUV,2017 AUDI Q2 2.0 TDI QUATTRO YD,USED,Automatic,"4 cyl, 2 L",AWD,DIESEL,5 L / 100 km,107572,- / -,"LIVERPOOL, NSW",4 cyl,SUV, 4 Doors, 5 Seats,4,3,35358
e7ed1f57-34d6-4ac4-b9d1-16367c4f5ec3,NISSAN,2015.0,NAVARA,QLD 4X4 PTY LTD,2015 NISSAN NAVARA ST,USED,Manual,-,Other,DIESEL,-,169969,Black / -,"BARINGA, QLD",-,UTE / TRAY,,,8,6,28562
30549af1-c369-45ea-be42-66ae6a9aea7e,MAZDA,2017.0,CX-5,SUV,2017 MAZDA CX-5 AKERA (4X4),USED,Automatic,"4 cyl, 2.5 L",AWD,UNLEADED,7.4 L / 100 km,61011,Silver / -,"ROZELLE, NSW",4 cyl,SUV, 4 Doors, 5 Seats,7,2,35987
f8909eb5-f507-4658-b53c-e1414137a690,HOLDEN,2011.0,CRUZE,SEDAN,2011 HOLDEN CRUZE CD,USED,Automatic,"4 cyl, 1.8 L",Front,UNLEADED,7.5 L / 100 km,159822,White / -,"CAMPBELLTOWN, NSW",4 cyl,SEDAN, 4 Doors, 5 Seats,4,1,7185
b94d2bab-a3bf-4fdb-b726-d9c77c0cda11,BMW,2015.0,225I,HATCHBACK,2015 BMW 225I ACTIVE TOURER SPORT LINE,USED,Automatic,"4 cyl, 2 L",Front,PREMIUM,6.1 L / 100 km,36705,Silver / -,"GLEBE, NSW",4 cyl,HATCHBACK, 4 Doors, 5 Seats,2,2,26697
b3bb805e-93fb-4c29-a873-969855af405a,NISSAN,2022.0,QASHQAI,SPRINGWOOD NISSAN NEW,2022 NISSAN QASHQAI TI 2-TONE,DEMO,Automatic,"4 cyl, 1.3 L",Front,PREMIUM,6.1 L / 100 km,1082,Red / Blue/Black,"SPRINGWOOD, QLD",4 cyl,SUV, 4 Doors, 5 Seats,2,1,46177
15e00eef-ce7c-47d6-838e-3f3d97e35442,TOYOTA,2018.0,COROLLA,HATCHBACK,2018 TOYOTA COROLLA ASCENT SPORT,USED,Automatic,"4 cyl, 2 L",Front,UNLEADED,6 L / 100 km,15000,Silver / -,"BOWRAL, NSW",4 cyl,HATCHBACK, 5 Doors, 5 Seats,9,2,26974
9aca509e-9629-4b09-b47a-aa4430428480,BMW,2022.0,2,KLOSTER BMW AND MINI GARAGE - USED,2022 BMW 2 SERIES 230I STEPTRONIC M SPORT,USED,Automatic,-,Rear,PREMIUM,-,4140,Purple / Black Leather,"NEWCASTLE WEST, NSW",-,COUPE,,,4,5,74592
ef2f0e59-6e31-43f7-ac5c-eaf3d44bda17,KIA,2013.0,GRAND,WAGON,2013 KIA GRAND CARNIVAL SLI,USED,Automatic,"6 cyl, 3.5 L",Front,UNLEADED,10.9 L / 100 km,98672,White / -,"MINCHINBURY, NSW",6 cyl,WAGON, 4 Doors, 8 Seats,4,1,13846
884097c1-238a-424a-8451-a4ca30375c80,SUBARU,2019.0,WRX,SEDAN,2019 SUBARU WRX (AWD),USED,Automatic,"4 cyl, 2 L",AWD,PREMIUM,8.6 L / 100 km,23588,Blue / Black Cloth,"OAKLEIGH, VIC",4 cyl,SEDAN, 4 Doors, 5 Seats,1,4,40339
2b4585c9-6ba8-4f82-9a96-5c8ebbdb5cd3,MERCEDES-BENZ,2013.0,A250,HATCHBACK,2013 MERCEDES-BENZ A250 SPORT,USED,Automatic,"4 cyl, 2 L",Front,PREMIUM,6.6 L / 100 km,96411,White / Black,"CARLTON, NSW",4 cyl,HATCHBACK, 5 Doors, 5 Seats,7,4,22659
e653c48f-1de6-4176-a51c-7fb5969ddeaf,MITSUBISHI,2015.0,LANCER,SEDAN,2015 MITSUBISHI LANCER XLS,USED,Automatic,"4 cyl, 2.4 L",Front,UNLEADED,8.5 L / 100 km,113986,Red / Black,"GOSNELLS, WA",4 cyl,SEDAN, 4 Doors, 5 Seats,9,3,14963
197d6cc9-0c71-47e8-8795-50a413b2f4d9,TOYOTA,2018.0,HILUX,UTE / TRAY,2018 TOYOTA HILUX WORKMATE,USED,Manual,"4 cyl, 2.7 L",Rear,UNLEADED,11.1 L / 100 km,66914,White / Black,"EAST MAITLAND, NSW",4 cyl,UTE / TRAY, 2 Doors, 2 Seats,7,4,23611
bbac126b-ce96-412b-ad0a-c6fd569bade9,VOLKSWAGEN,2022.0,GOLF,SYDNEY CITY VOLKSWAGEN NEW,2022 VOLKSWAGEN GOLF 110TSI LIFE,DEMO,Automatic,"4 cyl, 1.4 L",Front,PREMIUM,5.9 L / 100 km,2200,Blue / Black,"MASCOT, NSW",4 cyl,WAGON, 4 Doors, 5 Seats,9,3,34624
84bf8a7c-f162-4ee2-87fb-2fc8f68fb308,TOYOTA,2020.0,C-HR,SUV,2020 TOYOTA C-HR STANDARD (2WD),USED,Automatic,"4 cyl, 1.2 L",Front,PREMIUM,6.4 L / 100 km,48860,Red / Black,"SOUTHPORT, QLD",4 cyl,SUV, 5 Doors, 5 Seats,4,10,32263
4524f79a-44fb-49d9-ba80-5da594c529f8,VOLVO,2013.0,XC,MR CAR,2013 VOLVO XC 90,USED,Automatic,-,Other,DIESEL,-,194949,Grey / -,"ROUSE HILL, NSW",-,WAGON,,,3,1,14863
94f3504c-aa47-481f-889a-17e25bfc70f5,SUBARU,2014.0,IMPREZA,HATCHBACK,2014 SUBARU IMPREZA 2.0I LUXURY LIMITED EDITION,USED,Automatic,"4 cyl, 2 L",AWD,UNLEADED,6.8 L / 100 km,104874,- / Black,"TRARALGON, VIC",4 cyl,HATCHBACK, 5 Doors, 5 Seats,10,5,14943
e525cde7-bc97-4a93-badb-42bd7fe67e66,LAND,2010.0,ROVER,SUV,2010 LAND ROVER RANGE ROVER SPORT 3.6 TDV8,USED,Automatic,"8 cyl, 3.6 L",4WD,DIESEL,11.1 L / 100 km,119109,Black / Grey,"HABERFIELD, NSW",8 cyl,SUV, 4 Doors, 5 Seats,4,8,27313
42b307a3-25f0-4500-9269-fccd88fd9f18,FORD,2022.0,RANGER,UTE / TRAY,2022 FORD RANGER WILDTRAK 2.0 (4X4),USED,Automatic,"4 cyl, 2 L",4WD,DIESEL,7.4 L / 100 km,4614,Grey / Black,"MADDINGTON, WA",4 cyl,UTE / TRAY, 4 Doors, 5 Seats,10,1,55671
2939d9df-cd8f-4457-bf72-8400895e1096,MG,2022.0,ZST,SUV,2022 MG ZST ESSENCE,USED,Automatic,"3 cyl, 1.3 L",Front,UNLEADED,7.3 L / 100 km,7990,Grey / -,"GRANVILLE, NSW",3 cyl,SUV, 5 Doors, 5 Seats,9,4,28265
84fba25e-f663-4e4c-b373-3089170b2601,SUBARU,2022.0,WRX,WAGON,2022 SUBARU WRX TS (AWD),USED,Automatic,"4 cyl, 2.4 L",AWD,PREMIUM,8.5 L / 100 km,1435,Blue / Black,"WEST GLADSTONE, QLD",4 cyl,WAGON, 4 Doors, 5 Seats,5,5,56723
ea85fde2-d891-4bca-89c0-9da8167aaf8e,TOYOTA,2021.0,RAV4,SUV,2021 TOYOTA RAV4 EDGE (AWD),USED,Automatic,"4 cyl, 2.5 L",AWD,UNLEADED,7.5 L / 100 km,28785,Blue / -,"ROZELLE, NSW",4 cyl,SUV, 5 Doors, 5 Seats,9,4,47703
776f523c-3709-4655-b6b5-2a5c4030b9eb,MAZDA,2022.0,CX-9,IPSWICH MAZDA,2022 MAZDA CX-9 TOURING (FWD),DEMO,Automatic,"4 cyl, 2.5 L",Front,UNLEADED,8.4 L / 100 km,4890,Grey / -,"IPSWICH, QLD",4 cyl,SUV, 4 Doors, 7 Seats,3,9,50292
8787ef80-67dd-4600-a287-3abe0e2ae75d,FORD,2013.0,TERRITORY,SUV,2013 FORD TERRITORY TITANIUM (4X4),USED,Automatic,"6 cyl, 2.7 L",AWD,DIESEL,9 L / 100 km,156930,Grey / -,"EASTERN CREEK, NSW",6 cyl,SUV, 4 Doors, 7 Seats,1,5,17241
fa2b6048-c274-4c10-b869-7cdeac73fb6a,ISUZU,2015.0,MU-X,SUV,2015 ISUZU MU-X LS-T (4X4),USED,Automatic,"4 cyl, 3 L",4WD,DIESEL,8.4 L / 100 km,98096,Blue / -,"ADAMSTOWN, NSW",4 cyl,SUV, 4 Doors, 7 Seats,4,2,39476
135c290b-205e-4d9e-ad55-36d40bfb8153,HYUNDAI,2019.0,I30,HATCHBACK,2019 HYUNDAI I30 ACTIVE,USED,Automatic,"4 cyl, 2 L",Front,UNLEADED,7.4 L / 100 km,44879,White / -,"BLACKTOWN, NSW",4 cyl,HATCHBACK, 4 Doors, 5 Seats,5,2,23307
9865e880-b06d-4c0a-90d7-33b69e3737de,AUDI,2019.0,Q2,SUV,2019 AUDI Q2 35 TFSI DESIGN (1.4 TFSI),USED,Automatic,"4 cyl, 1.4 L",Front,PREMIUM,5.3 L / 100 km,38049,Grey / Black,"ZETLAND, NSW",4 cyl,SUV, 4 Doors, 5 Seats,10,3,35156
a37928fd-3cbf-4f1d-a16f-0e1a0e4ea245,SUBARU,2015.0,WRX,SEDAN,2015 SUBARU WRX STI PREMIUM,USED,Manual,"4 cyl, 2.5 L",AWD,PREMIUM,10.4 L / 100 km,87096,Blue / -,"HOMEBUSH, NSW",4 cyl,SEDAN, 4 Doors, 5 Seats,3,2,43960
2bef7a24-6a40-42a3-9d0f-1b49625a494f,AUDI,2021.0,Q5,SUV,2021 AUDI Q5 40 TDI QUATTRO MHEV,USED,Automatic,"4 cyl, 2 L",AWD,HYBRID,5.4 L / 100 km,44493,White / Black,"SMEATON GRANGE, NSW",4 cyl,SUV, 4 Doors, 5 Seats,3,3,61402
d5ef8a4e-fa79-443e-b893-f442df6fb202,HOLDEN,2015.0,COLORADO,SUV,2015 HOLDEN COLORADO 7 LT (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,DIESEL,9.4 L / 100 km,186710,Red / Black,"MARYVILLE, NSW",4 cyl,SUV, 4 Doors, 7 Seats,4,3,23665
f88bf260-2f38-41cb-b4a0-48e598824bc5,MAZDA,2010.0,2,HATCHBACK,2010 MAZDA 2 NEO,USED,Automatic,"4 cyl, 1.5 L",Front,UNLEADED,6.8 L / 100 km,95684,Grey / Grey,"LIDCOMBE, NSW",4 cyl,HATCHBACK, 5 Doors, 5 Seats,7,3,11541
7df0c341-1df6-4c89-8e57-1965b5514858,KIA,2019.0,SORENTO,SUV,2019 KIA SORENTO SPORT (4X4),USED,Automatic,"4 cyl, 2.2 L",AWD,DIESEL,7.2 L / 100 km,67092,Silver / Black,"LITHGOW, NSW",4 cyl,SUV, 4 Doors, 7 Seats,9,8,36015
b70e9b69-3026-4216-9a4b-c244782734c9,ABARTH,2021.0,595,HATCHBACK,2021 ABARTH 595 COMPETIZIONE,USED,Manual,"4 cyl, 1.4 L",Front,PREMIUM,6 L / 100 km,13200,Black / Black,"RYDE, NSW",4 cyl,HATCHBACK, 3 Doors, 4 Seats,3,7,35850
8f8cd082-82dc-4251-9740-9246eeab14d8,MITSUBISHI,2017.0,ASX,SUV,2017 MITSUBISHI ASX LS (2WD),USED,Automatic,"4 cyl, 2 L",Front,UNLEADED,7.4 L / 100 km,89044,White / -,"MINCHINBURY, NSW",4 cyl,SUV, 4 Doors, 5 Seats,7,1,22284
9c170ff8-b78e-4492-b0d5-9d381bef40e2,TOYOTA,2019.0,HIACE,MELVILLE TOYOTA,2019 TOYOTA HIACE COMMUTER HIGH ROOF SUPER LWB,USED,Automatic,-,Rear,DIESEL,-,5288,White / Grey,"MELVILLE, WA",-,COMMERCIAL,,,9,2,68172
90983762-fdd0-47ea-b27d-65c16d9a6724,TOYOTA,2019.0,RAV4,SUV,2019 TOYOTA RAV4 CRUISER 2WD HYBRID,USED,Automatic,"4 cyl, 2.5 L",Front,HYBRID,4.7 L / 100 km,50290,Blue / Black,"EAST MAITLAND, NSW",4 cyl,SUV, 5 Doors, 5 Seats,7,7,49007
66b71a34-74cc-48d3-9367-c0cf27093e21,HOLDEN,2007.0,CAPTIVA,SUV,2007 HOLDEN CAPTIVA LX (4X4),USED,Automatic,"6 cyl, 3.2 L",4WD,UNLEADED,11.5 L / 100 km,205852,White / -,"BERESFIELD, NSW",6 cyl,SUV, 4 Doors, 7 Seats,9,3,6300
56f3ff3d-d05e-417c-8668-afb91e7afefd,GWM,2023.0,UTE,NEW AVAILABLE TO ORDER,2023 GWM UTE CANNON (4X4),NEW,Automatic,"4 cyl, 2 L",4WD,DIESEL,9.4 L / 100 km,- / -,7 years / Unlimited km,,4 cyl,UTE / TRAY, 4 Doors, 5 Seats,7,1,36280
646375d5-c80f-496b-9846-469fdea69fd4,VOLKSWAGEN,2013.0,GOLF,HATCHBACK,2013 VOLKSWAGEN GOLF GTI,USED,Manual,"4 cyl, 2 L",Front,PREMIUM,6.6 L / 100 km,69197,Black / Black,"BLACKTOWN, NSW",4 cyl,HATCHBACK, 5 Doors, 5 Seats,4,6,26508
7a97e6c7-fef5-462f-a20f-63c8af1addc9,VOLKSWAGEN,2014.0,CADDY,MELBOURNE TRUCK AND VANS,2014 VOLKSWAGEN CADDY TDI250,USED,Automatic,-,Other,DIESEL,-,87055,White / -,"PRESTON, VIC",-,COMMERCIAL,,,5,5,26717
a3432d48-e08d-4179-9654-ef37753d1f1e,FORD,2017.0,MUSTANG,COUPE,2017 FORD MUSTANG FASTBACK GT 5.0 V8,USED,Automatic,"8 cyl, 5 L",Rear,PREMIUM,12.6 L / 100 km,67461,White / Black,"ALBION PARK RAIL, NSW",8 cyl,COUPE, 2 Doors, 4 Seats,4,1,47989
beff81d9-ce6f-4106-b2d0-064e1217c4a0,MITSUBISHI,2017.0,OUTLANDER,SUV,2017 MITSUBISHI OUTLANDER LS SAFETY PACK (4X4) 5 SEATS,USED,Automatic,"4 cyl, 2.4 L",AWD,UNLEADED,7.5 L / 100 km,215650,White / Black,"COORPAROO, QLD",4 cyl,SUV, 4 Doors, 5 Seats,8,2,13557
afb42ba5-a91f-4c3a-b94c-3956572c5963,KIA,2008.0,RIO,HATCHBACK,2008 KIA RIO LX,USED,Automatic,"4 cyl, 1.4 L",Front,UNLEADED,6.7 L / 100 km,96500,Orange / -,"MOORABBIN, VIC",4 cyl,HATCHBACK, 5 Doors, 5 Seats,8,5,10648
898360b0-e239-4287-bc1f-60cdfc816049,FORD,2015.0,RANGER,UTE / TRAY,2015 FORD RANGER XL 3.2 (4X4),USED,Manual,"5 cyl, 3.2 L",4WD,DIESEL,8.9 L / 100 km,121100,White / -,"ELDERSLIE, NSW",5 cyl,UTE / TRAY, 4 Doors, 5 Seats,7,3,28976
dc5fdc29-1972-426d-ac0a-41afce561078,GWM,2023.0,HAVAL,MORLEY GWM,2023 GWM HAVAL H6GT LUX (2WD),NEW,Automatic,"4 cyl, 2 L",Front,UNLEADED,7.5 L / 100 km,1,Black / -,"MORLEY, WA",4 cyl,SUV, 4 Doors, 5 Seats,2,2,43552
8c109202-08df-4c7d-8205-8b922dc26511,GWM,2023.0,HAVAL,KEDRON HAVAL & GREAT WALL ONLINE,2023 GWM HAVAL JOLION PREMIUM,NEW,Automatic,"4 cyl, 1.5 L",Front,PREMIUM,8.1 L / 100 km,9,White / Black Cloth,"KEDRON, QLD",4 cyl,SUV, 4 Doors, 5 Seats,6,1,25853
b8fdc0c7-abfc-44bc-91af-c5ba3b1de465,HSV,2017.0,GTSR,SEDAN,2017 HSV GTSR,USED,Automatic,"8 cyl, 6.2 L",Rear,PREMIUM,15 L / 100 km,120494,White / Black,"ASHMORE, QLD",8 cyl,SEDAN, 4 Doors, 5 Seats,6,7,128069
88f2956b-8521-422c-b408-7ff4a63823fb,SUZUKI,2020.0,BALENO,HATCHBACK,2020 SUZUKI BALENO GLX,USED,Automatic,"4 cyl, 1.4 L",Front,UNLEADED,5.2 L / 100 km,19296,White / -,"WEST GOSFORD, NSW",4 cyl,HATCHBACK, 4 Doors, 5 Seats,4,4,23333
11e8de0c-6c37-48db-aacc-b34114510f42,NISSAN,2000.0,SILVIA,EDWARD LEES IMPORTS,2000 NISSAN SILVIA SPEC R GT AERO EDITION SPEC R GT AERO EDITION,USED,Manual,-,Rear,PREMIUM,-,93863,White / Charcoal,"WEST RYDE, NSW",-,COUPE,,,4,6,60317
ebb35800-60b0-43a4-9ec0-70a5006e7726,HYUNDAI,2012.0,VELOSTER,HATCHBACK,2012 HYUNDAI VELOSTER,USED,Automatic,"4 cyl, 1.6 L",Front,UNLEADED,6.4 L / 100 km,165000,Green / -,"ARCHERFIELD, QLD",4 cyl,HATCHBACK, 3 Doors, 4 Seats,8,3,15204
9b7a5244-2718-4bb4-9021-a4cf50733367,HYUNDAI,2012.0,ACCENT,HATCHBACK,2012 HYUNDAI ACCENT ACTIVE CRDI,USED,Automatic,"4 cyl, 1.6 L",Front,DIESEL,5.6 L / 100 km,162000,Silver / -,"ACACIA RIDGE, QLD",4 cyl,HATCHBACK, 5 Doors, 5 Seats,2,2,10462
634543bc-cc06-44c2-8df3-4dbd6b7c1200,HONDA,2014.0,CR-V,SUV,2014 HONDA CR-V VTI (4X4),USED,Automatic,"4 cyl, 2.4 L",4WD,UNLEADED,8.7 L / 100 km,87284,White / -,"EAST MAITLAND, NSW",4 cyl,SUV, 4 Doors, 5 Seats,7,3,23034
5d6ca3e3-a858-443a-bd2e-6563a4a81c8b,LDV,2015.0,G10,COMMERCIAL,2015 LDV G10,USED,Automatic,"4 cyl, 2 L",Rear,UNLEADED,11.7 L / 100 km,100360,White / -,"CARDIFF, NSW",4 cyl,COMMERCIAL, 4 Doors, 2 Seats,7,5,16486
6ae2b392-7884-4a19-8977-5f1782107c2e,HOLDEN,2016.0,CRUZE,WAGON,2016 HOLDEN CRUZE CD,USED,Automatic,"4 cyl, 1.8 L",Front,UNLEADED,7.4 L / 100 km,121339,White / Black,"LILYDALE, VIC",4 cyl,WAGON, 4 Doors, 5 Seats,4,4,15391
e33638ed-8731-4834-bcee-4e8a2f674512,HOLDEN,2018.0,TRAX,SUV,2018 HOLDEN TRAX LS,USED,Automatic,"4 cyl, 1.4 L",Front,UNLEADED,6.7 L / 100 km,75931,White / -,"PAKENHAM, VIC",4 cyl,SUV, 4 Doors, 5 Seats,1,6,17889
05b87812-5344-412c-940d-20a5a0095385,MITSUBISHI,2018.0,ECLIPSE,SUV,2018 MITSUBISHI ECLIPSE CROSS ES (2WD),USED,Automatic,"4 cyl, 1.5 L",Front,UNLEADED,7.3 L / 100 km,96582,White / Cloth,"BERWICK, VIC",4 cyl,SUV, 4 Doors, 5 Seats,6,3,22344
bab520a8-59c5-4f0b-94b8-355145ef6568,JEEP,2012.0,GRAND,SUV,2012 JEEP GRAND CHEROKEE OVERLAND (4X4),USED,Automatic,"6 cyl, 3.6 L",AWD,PREMIUM,11 L / 100 km,181271,Grey / -,"BENTLEY, WA",6 cyl,SUV, 4 Doors, 5 Seats,7,2,23220
e8c09423-4bb0-4116-b611-1a7192ae0ff7,SUBARU,2017.0,FORESTER,SUV,2017 SUBARU FORESTER 2.5I-S,USED,Automatic,"4 cyl, 2.5 L",AWD,UNLEADED,8.1 L / 100 km,45318,Blue / Leather,"LIVERPOOL, NSW",4 cyl,SUV, 4 Doors, 5 Seats,4,3,33033
dfe822d7-e588-4624-8b2d-73b5aad3fa78,TOYOTA,2018.0,COROLLA,HATCHBACK,2018 TOYOTA COROLLA ASCENT SPORT (HYBRID),USED,Automatic,"4 cyl, 1.8 L",Front,HYBRID,4.2 L / 100 km,83667,White / -,"TOOWOOMBA, QLD",4 cyl,HATCHBACK, 5 Doors, 5 Seats,2,5,26816
d11978c6-124f-40c7-8799-d6ae0cd6dd62,TOYOTA,2017.0,LANDCRUISER,UTE / TRAY,2017 TOYOTA LANDCRUISER GXL (4X4),USED,Manual,"8 cyl, 4.5 L",4WD,DIESEL,10.7 L / 100 km,41230,Grey / Grey Cloth,"ELDERSLIE, NSW",8 cyl,UTE / TRAY, 2 Doors, 2 Seats,8,2,71785
0db9bdec-f0c1-4e88-a226-bc0e26c78418,TOYOTA,2021.0,RAV4,SUV,2021 TOYOTA RAV4 EDGE (AWD),USED,Automatic,"4 cyl, 2.5 L",AWD,UNLEADED,7.5 L / 100 km,23206,Red / -,"WODONGA, VIC",4 cyl,SUV, 5 Doors, 5 Seats,10,2,51837
b4be4e40-0b3d-4a12-b6b2-675f3e525589,FORD,2014.0,FOCUS,HATCHBACK,2014 FORD FOCUS TREND,USED,Automatic,"4 cyl, 2 L",Front,UNLEADED,6.6 L / 100 km,121000,Grey / -,"ARCHERFIELD, QLD",4 cyl,HATCHBACK, 5 Doors, 5 Seats,1,5,13630
d9249783-0c9e-43e7-a363-b022beb75e45,FORD,1997.0,MUSTANG,CLANCY MOTORS USED CARS,1997 FORD MUSTANG GT,USED,Automatic,-,Rear,UNLEADED,-,49371,Black / Brown,"KELSO, NSW",-,CONVERTIBLE,,,5,5,31321
